32	95
32	97
32	98
32	107
32	110
33	50
33	55
33	57
33	71
33	72
33	79
33	88
33	95
33	97
33	103
33	107
34	6
34	10
34	27
34	49
34	61
34	66
34	76
34	101
34	108
34	109
34	110
35	4
35	7
35	14
35	17
35	79
35	85
35	91
35	99
35	102
35	104
35	109
36	24
36	38
36	46
36	48
36	50
36	67
36	72
36	77
36	85
36	93
36	95
36	107
37	39
37	58
37	68
37	71
37	72
37	77
37	79
37	85
37	89
37	92
37	98
37	107
38	15
38	23
38	26
38	36
38	57
38	71
38	79
38	88
38	89
38	92
38	102
38	107
39	18
39	28
39	37
39	78
39	90
39	92
39	93
39	100
39	102
39	105
39	106
39	110
40	2
40	16
40	18
40	27
40	45
40	63
40	67
40	76
40	85
40	96
40	99
40	108
41	4
41	14
41	43
41	57
41	62
41	84
41	90
41	91
41	95
41	96
41	108
41	110
42	47
42	54
42	56
42	77
42	84
42	87
42	88
42	99
42	100
42	102
42	105
42	108
42	109
43	18
43	25
43	41
43	53
43	54
43	75
43	86
43	96
43	100
43	101
43	102
43	109
44	23
44	29
44	55
44	71
44	75
44	79
44	88
44	91
44	92
44	95
44	96
44	97
44	107
45	2
45	21
45	23
45	40
45	49
45	78
45	85
45	93
45	94
45	99
45	101
45	103
45	110
46	7
46	27
46	36
46	70
46	76
46	82
46	84
46	92
46	94
46	102
46	103
46	108
46	109
47	42
47	50
47	58
47	59
47	68
47	69
47	73
47	79
47	82
47	88
47	95
47	97
47	98
48	13
48	24
48	36
48	59
48	60
48	68
48	76
48	81
48	88
48	89
48	95
48	97
48	98
48	107
49	4
49	25
49	34
49	45
49	56
49	57
49	74
49	80
49	87
49	100
49	103
49	108
49	110
50	29
50	33
50	36
50	47
50	53
50	77
50	81
50	84
50	89
50	95
50	97
50	98
50	99
50	107
51	2
51	5
51	25
51	31
51	53
51	67
51	76
51	82
51	99
51	102
51	103
51	108
51	110
52	18
52	29
52	53
52	56
52	64
52	70
52	83
52	89
52	90
52	101
52	102
52	105
52	109
52	110
53	14
53	17
53	28
53	43
53	50
53	51
53	52
53	57
53	64
53	65
53	87
53	94
53	96
53	109
53	110
54	19
54	22
54	42
54	43
54	63
54	65
54	73
54	83
54	84
54	85
54	100
54	102
54	103
54	104
54	109
55	9
55	14
55	30
55	33
55	44
55	58
55	77
55	79
55	81
55	88
55	92
55	94
55	97
55	98
55	107
56	3
56	29
56	30
56	42
56	49
56	52
56	75
56	87
56	93
56	96
56	101
56	103
56	104
56	106
56	110
57	33
57	38
57	41
57	49
57	53
57	87
57	90
57	93
57	94
57	99
57	101
57	103
57	106
57	108
57	110
58	11
58	23
58	37
58	47
58	55
58	68
58	74
58	77
58	79
58	89
58	92
58	97
58	98
58	107
58	108
58	109
59	20
59	26
59	47
59	48
59	67
59	69
59	77
59	81
59	91
59	92
59	93
59	95
59	97
59	98
59	104
59	107
60	1
60	2
60	19
60	20
60	48
60	61
60	63
60	76
60	77
60	85
60	86
60	91
60	103
60	108
60	109
60	110
61	2
61	26
61	31
61	34
61	60
61	64
61	73
61	82
61	90
61	92
61	93
61	100
61	101
61	103
61	104
61	105
62	22
62	27
62	41
62	65
62	86
62	93
62	94
62	96
62	101
62	102
62	105
62	106
62	108
62	109
62	110
63	7
63	13
63	19
63	40
63	54
63	60
63	80
63	84
63	86
63	96
63	101
63	103
63	107
63	108
63	109
64	1
64	17
64	52
64	53
64	61
64	74
64	82
64	84
64	87
64	93
64	94
64	95
64	102
64	103
64	109
65	53
65	54
65	62
65	75
65	83
65	93
65	94
65	97
65	98
65	99
65	102
65	105
65	106
65	108
65	109
66	17
66	19
66	34
66	68
66	78
66	83
66	84
66	87
66	91
66	94
66	95
66	99
66	100
66	101
66	103
66	106
67	22
67	29
67	36
67	40
67	51
67	59
67	69
67	71
67	74
67	79
67	81
67	88
67	92
67	95
67	98
67	107
67	110
68	12
68	22
68	37
68	47
68	48
68	58
68	66
68	69
68	71
68	74
68	85
68	92
68	95
68	98
68	101
68	105
68	107
69	12
69	22
69	47
69	59
69	67
69	68
69	72
69	84
69	87
69	88
69	89
69	92
69	93
69	97
69	98
69	107
69	108
70	7
70	14
70	18
70	19
70	30
70	46
70	52
70	78
70	80
70	83
70	84
70	86
70	88
70	99
70	107
70	108
70	110
71	9
71	23
71	33
71	37
71	38
71	44
71	67
71	68
71	73
71	74
71	92
71	95
71	97
71	102
71	106
71	107
71	110
72	10
72	16
72	23
72	24
72	29
72	33
72	36
72	37
72	69
72	80
72	81
72	88
72	89
72	95
72	96
72	97
72	107
73	13
73	15
73	27
73	47
73	54
73	61
73	71
73	82
73	86
73	87
73	90
73	91
73	99
73	100
73	105
73	107
73	108
74	8
74	12
74	20
74	22
74	23
74	32
74	49
74	58
74	64
74	67
74	68
74	71
74	81
74	88
74	91
74	95
74	98
74	107
75	7
75	11
75	21
75	43
75	44
75	56
75	65
75	83
75	84
75	86
75	90
75	91
75	95
75	100
75	101
75	102
75	109
75	110
76	16
76	34
76	40
76	46
76	48
76	51
76	60
76	82
76	86
76	90
76	102
76	103
76	104
76	105
76	106
76	108
76	109
77	13
77	15
77	20
77	24
77	26
77	36
77	37
77	42
77	50
77	55
77	58
77	59
77	60
77	79
77	81
77	89
77	92
77	95
77	98
78	1
78	12
78	14
78	16
78	19
78	30
78	39
78	45
78	66
78	70
78	79
78	85
78	87
78	93
78	99
78	102
78	105
78	109
79	3
79	33
79	35
79	37
79	38
79	44
79	47
79	55
79	58
79	67
79	77
79	78
79	81
79	83
79	92
79	95
79	97
79	98
79	107
79	109
80	7
80	23
80	25
80	28
80	49
80	63
80	70
80	72
80	82
80	85
80	89
80	91
80	92
80	99
80	100
80	101
80	102
80	104
80	106
80	109
80	110
81	22
81	29
81	31
81	32
81	48
81	50
81	55
81	59
81	67
81	72
81	74
81	77
81	79
81	88
81	89
81	93
81	97
81	98
81	106
81	107
81	110
82	1
82	11
82	30
82	46
82	47
82	51
82	61
82	64
82	73
82	76
82	80
82	86
82	91
82	99
82	102
82	103
82	104
82	105
82	106
82	108
82	110
83	2
83	6
83	17
83	26
83	52
83	54
83	65
83	66
83	70
83	75
83	79
83	90
83	91
83	93
83	99
83	100
83	102
83	104
83	106
83	110
84	19
84	32
84	41
84	42
84	46
84	50
84	54
84	63
84	64
84	66
84	69
84	70
84	75
84	86
84	93
84	96
84	100
84	101
84	103
84	104
84	106
85	1
85	28
85	35
85	36
85	37
85	40
85	45
85	54
85	60
85	68
85	78
85	80
85	90
85	91
85	96
85	98
85	99
85	100
85	101
85	102
85	103
85	106
85	110
86	16
86	19
86	21
86	43
86	60
86	62
86	63
86	70
86	73
86	75
86	76
86	82
86	84
86	87
86	90
86	93
86	96
86	101
86	103
86	104
86	106
86	108
86	110
87	25
87	30
87	42
87	49
87	53
87	56
87	57
87	64
87	66
87	69
87	73
87	78
87	86
87	90
87	99
87	100
87	104
87	105
87	106
87	108
87	110
88	8
88	9
88	17
88	20
88	23
88	33
88	38
88	42
88	44
88	47
88	48
88	55
88	67
88	69
88	70
88	72
88	74
88	81
88	89
88	92
88	95
88	97
88	98
88	107
89	3
89	15
89	17
89	20
89	22
89	23
89	32
89	37
89	38
89	48
89	50
89	52
89	58
89	69
89	72
89	77
89	80
89	81
89	88
89	95
89	97
89	98
89	106
89	107
89	109
90	12
90	25
90	28
90	39
90	41
90	52
90	57
90	61
90	73
90	75
90	76
90	83
90	85
90	86
90	87
90	94
90	96
90	101
90	102
90	104
90	105
90	106
90	107
90	110
91	24
91	26
91	27
91	35
91	41
91	44
91	59
91	60
91	66
91	73
91	74
91	75
91	80
91	82
91	83
91	85
91	93
91	94
91	96
91	102
91	104
91	106
91	108
91	109
91	110
92	3
92	9
92	15
92	20
92	26
92	27
92	29
92	32
92	37
92	38
92	39
92	44
92	46
92	55
92	58
92	59
92	61
92	67
92	68
92	69
92	71
92	77
92	79
92	80
92	88
92	97
92	98
92	107
93	1
93	4
93	16
93	28
93	31
93	36
93	39
93	45
93	56
93	57
93	59
93	61
93	62
93	64
93	65
93	69
93	78
93	81
93	83
93	84
93	86
93	91
93	94
93	96
93	99
93	104
93	105
93	106
93	110
94	6
94	11
94	21
94	30
94	45
94	46
94	53
94	55
94	57
94	62
94	64
94	65
94	66
94	90
94	91
94	93
94	96
94	97
94	99
94	100
94	101
94	102
94	104
94	105
94	106
94	108
94	109
94	110
95	3
95	9
95	12
95	24
95	26
95	32
95	33
95	36
95	41
95	44
95	47
95	48
95	50
95	59
95	64
95	66
95	67
95	68
95	71
95	72
95	74
95	75
95	77
95	79
95	88
95	89
95	98
95	106
95	107
95	109
96	4
96	6
96	8
96	28
96	31
96	40
96	41
96	43
96	44
96	53
96	56
96	62
96	63
96	72
96	84
96	85
96	86
96	90
96	91
96	93
96	94
96	100
96	104
96	105
96	106
96	108
96	109
96	110
97	3
97	12
97	20
97	22
97	23
97	26
97	29
97	32
97	33
97	44
97	47
97	48
97	50
97	55
97	58
97	59
97	65
97	69
97	71
97	72
97	79
97	81
97	88
97	89
97	92
97	94
97	99
97	100
97	104
97	105
97	107
98	3
98	10
98	11
98	12
98	15
98	24
98	29
98	32
98	37
98	47
98	48
98	50
98	55
98	58
98	59
98	65
98	67
98	68
98	69
98	74
98	77
98	79
98	81
98	85
98	88
98	89
98	92
98	95
98	101
98	103
98	107
99	11
99	21
99	24
99	35
99	40
99	42
99	45
99	50
99	51
99	57
99	65
99	66
99	70
99	73
99	78
99	80
99	82
99	83
99	85
99	87
99	93
99	94
99	97
99	101
99	103
99	104
99	108
99	109
99	110
100	6
100	11
100	13
100	16
100	17
100	28
100	39
100	42
100	43
100	49
100	54
100	61
100	66
100	73
100	75
100	80
100	83
100	84
100	85
100	87
100	94
100	96
100	97
100	102
100	103
100	104
100	105
100	106
100	108
100	109
101	8
101	13
101	28
101	31
101	34
101	43
101	45
101	52
101	56
101	57
101	61
101	62
101	63
101	66
101	68
101	75
101	80
101	84
101	85
101	86
101	90
101	94
101	98
101	99
101	102
101	103
101	104
101	105
101	106
101	108
101	109
101	110
102	1
102	2
102	5
102	10
102	20
102	35
102	38
102	39
102	42
102	43
102	46
102	51
102	52
102	54
102	62
102	64
102	65
102	71
102	75
102	76
102	78
102	80
102	82
102	83
102	85
102	90
102	91
102	94
102	100
102	101
102	106
102	107
102	109
102	110
103	5
103	6
103	8
103	11
103	21
103	28
103	33
103	45
103	46
103	49
103	51
103	54
103	56
103	57
103	60
103	61
103	63
103	64
103	66
103	76
103	82
103	84
103	85
103	86
103	98
103	99
103	100
103	101
103	104
103	105
103	106
103	107
103	108
103	109
104	4
104	5
104	6
104	7
104	10
104	17
104	21
104	31
104	35
104	54
104	56
104	59
104	61
104	76
104	80
104	82
104	83
104	84
104	86
104	87
104	90
104	91
104	93
104	94
104	96
104	97
104	99
104	100
104	101
104	103
104	105
104	106
104	108
104	109
104	110
105	3
105	4
105	5
105	6
105	11
105	13
105	18
105	25
105	31
105	39
105	42
105	52
105	61
105	62
105	65
105	68
105	73
105	76
105	78
105	82
105	87
105	90
105	93
105	94
105	96
105	97
105	100
105	101
105	103
105	104
105	106
105	108
105	109
106	1
106	10
106	13
106	18
106	21
106	25
106	39
106	56
106	57
106	62
106	65
106	66
106	71
106	76
106	80
106	81
106	82
106	83
106	84
106	85
106	86
106	87
106	89
106	90
106	91
106	93
106	94
106	95
106	96
106	100
106	101
106	102
106	103
106	104
106	105
106	108
106	109
107	4
107	9
107	12
107	15
107	20
107	22
107	24
107	26
107	29
107	32
107	33
107	36
107	37
107	38
107	44
107	48
107	50
107	55
107	58
107	59
107	63
107	67
107	68
107	69
107	70
107	71
107	72
107	73
107	74
107	79
107	81
107	88
107	89
107	90
107	92
107	95
107	97
107	98
107	102
107	103
107	109
108	2
108	8
108	10
108	14
108	18
108	34
108	40
108	41
108	42
108	46
108	49
108	51
108	57
108	58
108	60
108	62
108	63
108	65
108	69
108	70
108	73
108	76
108	82
108	86
108	87
108	91
108	94
108	96
108	99
108	100
108	101
108	103
108	104
108	105
108	106
108	109
108	110
109	1
109	18
109	19
109	21
109	25
109	28
109	31
109	34
109	35
109	42
109	43
109	46
109	52
109	53
109	54
109	58
109	60
109	62
109	63
109	64
109	65
109	75
109	76
109	78
109	79
109	80
109	89
109	91
109	94
109	95
109	96
109	99
109	100
109	101
109	102
109	103
109	104
109	105
109	106
109	107
109	108
109	110
110	4
110	10
110	13
110	16
110	19
110	27
110	30
110	31
110	32
110	34
110	39
110	41
110	45
110	49
110	51
110	52
110	53
110	56
110	57
110	60
110	62
110	67
110	70
110	71
110	75
110	80
110	81
110	82
110	83
110	85
110	86
110	87
110	90
110	91
110	93
110	94
110	96
110	99
110	101
110	102
110	104
110	108
110	109
