46	107
47	44
47	48
47	63
47	66
47	75
47	88
47	90
47	92
47	93
47	105
48	47
48	118
48	119
48	120
48	121
48	122
48	123
48	124
48	126
48	128
49	5
49	13
49	38
49	54
49	59
49	95
49	107
49	109
49	119
49	125
50	83
50	111
50	117
50	118
50	119
50	122
50	123
50	124
50	126
50	127
51	27
51	53
51	61
51	76
51	99
51	110
51	115
51	116
51	117
51	118
51	120
52	1
52	23
52	30
52	33
52	46
52	58
52	59
52	62
52	107
52	109
52	123
53	6
53	51
53	57
53	68
53	91
53	101
53	110
53	116
53	120
53	126
53	128
54	13
54	49
54	58
54	64
54	86
54	95
54	103
54	104
54	107
54	109
54	119
55	98
55	108
55	115
55	117
55	118
55	121
55	122
55	123
55	125
55	126
55	128
56	8
56	66
56	75
56	77
56	78
56	88
56	89
56	104
56	111
56	112
56	120
57	15
57	16
57	53
57	79
57	81
57	100
57	101
57	110
57	116
57	120
57	126
57	127
58	1
58	35
58	43
58	46
58	52
58	54
58	59
58	86
58	95
58	107
58	109
58	128
59	12
59	33
59	35
59	43
59	49
59	52
59	58
59	64
59	95
59	107
59	109
59	128
60	19
60	63
60	77
60	87
60	88
60	93
60	94
60	102
60	111
60	112
60	115
60	128
61	16
61	18
61	34
61	51
61	83
61	97
61	101
61	115
61	116
61	120
61	124
61	125
62	52
62	79
62	107
62	117
62	121
62	122
62	123
62	124
62	125
62	126
62	127
62	128
63	47
63	60
63	74
63	77
63	78
63	87
63	93
63	102
63	105
63	109
63	111
63	112
63	119
64	21
64	38
64	46
64	54
64	59
64	70
64	86
64	95
64	107
64	109
64	124
64	126
64	127
65	33
65	67
65	98
65	114
65	115
65	118
65	121
65	122
65	124
65	125
65	126
65	127
65	128
66	7
66	47
66	56
66	73
66	75
66	78
66	92
66	93
66	94
66	105
66	111
66	112
66	127
67	6
67	34
67	65
67	79
67	84
67	97
67	98
67	100
67	108
67	115
67	116
67	120
67	123
68	17
68	53
68	96
68	97
68	98
68	100
68	101
68	108
68	110
68	116
68	117
68	118
68	120
69	5
69	76
69	107
69	115
69	117
69	118
69	119
69	121
69	123
69	124
69	126
69	127
69	128
70	1
70	21
70	30
70	33
70	39
70	43
70	64
70	72
70	86
70	95
70	102
70	107
70	109
71	35
71	100
71	107
71	115
71	117
71	118
71	119
71	121
71	122
71	124
71	125
71	126
71	127
71	128
72	70
72	102
72	109
72	117
72	118
72	119
72	121
72	122
72	123
72	124
72	125
72	126
72	127
72	128
73	9
73	66
73	89
73	114
73	115
73	117
73	118
73	122
73	123
73	124
73	125
73	126
73	127
73	128
74	63
74	93
74	110
74	114
74	115
74	117
74	118
74	119
74	121
74	122
74	123
74	125
74	127
74	128
75	24
75	47
75	56
75	66
75	87
75	89
75	92
75	102
75	105
75	111
75	112
75	113
75	126
75	127
76	20
76	31
76	32
76	51
76	69
76	81
76	83
76	99
76	100
76	106
76	110
76	116
76	120
76	123
77	26
77	56
77	60
77	63
77	80
77	92
77	93
77	94
77	95
77	102
77	105
77	111
77	112
77	125
78	3
78	7
78	44
78	56
78	63
78	66
78	80
78	88
78	89
78	92
78	95
78	102
78	112
78	124
79	27
79	32
79	57
79	62
79	67
79	86
79	96
79	97
79	101
79	108
79	110
79	116
79	120
79	122
80	8
80	44
80	77
80	78
80	87
80	88
80	92
80	94
80	102
80	104
80	105
80	111
80	112
80	122
80	126
81	8
81	31
81	57
81	76
81	82
81	83
81	91
81	97
81	98
81	100
81	108
81	110
81	116
81	117
81	120
82	81
82	109
82	110
82	114
82	117
82	118
82	119
82	121
82	122
82	123
82	124
82	125
82	126
82	127
82	128
83	6
83	17
83	20
83	50
83	61
83	76
83	81
83	96
83	99
83	100
83	108
83	110
83	116
83	120
83	121
83	122
84	28
84	29
84	37
84	67
84	91
84	96
84	98
84	99
84	101
84	108
84	110
84	111
84	114
84	116
84	120
84	123
85	6
85	20
85	102
85	114
85	115
85	117
85	118
85	119
85	121
85	122
85	123
85	124
85	125
85	126
85	127
85	128
86	5
86	13
86	21
86	23
86	33
86	43
86	54
86	58
86	64
86	70
86	79
86	95
86	97
86	103
86	109
86	123
87	7
87	26
87	40
87	60
87	63
87	75
87	80
87	88
87	89
87	93
87	102
87	105
87	111
87	112
87	119
87	125
87	126
88	8
88	11
88	14
88	29
88	47
88	56
88	60
88	78
88	80
88	87
88	89
88	92
88	102
88	105
88	111
88	112
88	118
89	7
89	10
89	19
89	41
89	56
89	73
89	75
89	78
89	87
89	88
89	92
89	94
89	102
89	111
89	112
89	118
89	119
90	47
90	94
90	97
90	114
90	115
90	117
90	118
90	119
90	120
90	121
90	122
90	123
90	124
90	125
90	126
90	127
90	128
91	9
91	26
91	31
91	53
91	81
91	84
91	97
91	98
91	100
91	101
91	108
91	110
91	115
91	116
91	119
91	120
91	125
92	17
92	44
92	47
92	66
92	75
92	77
92	78
92	80
92	88
92	89
92	93
92	94
92	102
92	105
92	112
92	121
92	128
93	10
93	44
93	47
93	60
93	63
93	66
93	74
93	77
93	87
93	92
93	94
93	102
93	105
93	111
93	112
93	113
93	124
94	10
94	15
94	24
94	26
94	60
94	66
94	77
94	80
94	89
94	90
94	92
94	93
94	102
94	103
94	105
94	111
94	112
94	116
95	21
95	23
95	30
95	31
95	35
95	38
95	39
95	49
95	54
95	58
95	59
95	64
95	70
95	77
95	78
95	86
95	107
95	109
95	123
96	9
96	15
96	29
96	31
96	32
96	68
96	79
96	83
96	84
96	98
96	99
96	100
96	102
96	108
96	110
96	116
96	120
96	122
96	126
97	16
97	28
97	34
97	61
97	67
97	68
97	79
97	81
97	86
97	90
97	91
97	98
97	99
97	101
97	110
97	116
97	120
97	125
97	127
98	16
98	32
98	55
98	65
98	67
98	68
98	81
98	84
98	91
98	96
98	97
98	99
98	100
98	108
98	110
98	116
98	120
98	121
98	122
99	9
99	27
99	34
99	36
99	51
99	76
99	83
99	84
99	96
99	97
99	98
99	100
99	101
99	110
99	116
99	117
99	119
99	120
99	121
198	81
98	85
98	96
98	99
98	102
98	106
98	110
98	111
98	112
98	113
98	115
98	117
98	119
98	122
98	125
98	127
98	128
99	10
99	55
99	59
99	62
99	70
99	78
99	80
99	84
99	97
99	98
99	102
99	105
99	107
99	110
99	111
99	112
99	113
99	115
99	117
99	122
99	125
99	127
99	128
100	1
100	5
100	7
100	16
100	18
100	20
100	33
100	37
100	38
100	44
100	46
100	54
100	63
100	65
100	66
100	68
100	75
100	76
100	87
100	88
100	90
100	101
100	103
101	1
101	5
101	7
101	16
101	18
101	20
101	21
101	33
101	37
101	38
101	44
101	46
101	54
101	63
101	65
101	66
101	68
101	75
101	76
101	87
101	88
101	90
101	100
101	103
102	29
102	34
102	50
102	55
102	59
102	70
102	78
102	81
102	91
102	96
102	97
102	98
102	99
102	105
102	110
102	111
102	113
102	115
102	117
102	119
102	122
1104	128
105	11
105	19
105	24
105	26
105	39
105	44
105	47
105	63
105	66
105	75
105	77
105	80
105	87
105	88
105	92
105	93
105	94
105	103
105	106
105	111
105	112
105	113
105	116
106	44
106	76
106	103
106	104
106	105
106	112
106	113
106	114
106	115
106	117
106	118
106	119
106	121
106	122
106	123
106	124
106	125
106	126
106	127
106	128
107	1
107	5
107	13
107	21
107	23
107	30
107	35
107	38
107	39
107	43
107	46
107	49
107	52
107	54
107	58
107	59
107	62
107	64
107	69
107	70
107	71
107	95
107	109
107	113
107	117
108	6
108	16
108	20
108	25
108	27
108	28
108	29
108	31
108	32
108	34
108	55
108	67
108	68
108	79
108	81
108	83
108	84
108	91
108	96
108	98
108	110
108	116
108	118
108	120
108	123
108	124
109	1
109	5
109	13
109	21
109	23
109	30
109	33
109	35
109	39
109	42
109	43
109	49
109	52
109	54
109	58
109	59
109	63
109	64
109	70
109	72
109	82
109	86
109	95
109	107
109	117
109	121
110	6
110	9
110	15
110	17
110	29
110	51
110	53
110	57
110	68
110	74
110	76
110	79
110	81
110	82
110	83
110	84
110	91
110	96
110	97
110	98
110	99
110	101
110	108
110	111
110	116
110	120
110	121
110	122
110	128
111	7
111	8
111	10
111	11
111	19
111	24
111	26
111	28
111	44
111	50
111	56
111	60
111	63
111	66
111	75
111	77
111	80
111	84
111	87
111	88
111	89
111	93
111	94
111	102
111	105
111	110
111	112
111	124
111	125
112	7
112	10
112	11
112	19
112	24
112	26
112	38
112	45
112	56
112	60
112	63
112	66
112	75
112	77
112	78
112	80
112	87
112	88
112	89
112	92
112	93
112	94
112	102
112	104
112	105
112	106
112	111
112	114
112	121
113	7
113	75
113	93
113	103
113	104
113	105
113	106
113	107
113	114
113	115
113	117
113	118
113	119
113	120
113	121
113	122
113	123
113	124
113	125
113	126
113	127
113	128
114	9
114	13
114	40
114	65
114	73
114	74
114	82
114	84
114	85
114	90
114	103
114	104
114	106
114	112
114	113
114	115
114	116
114	117
114	118
114	119
114	120
114	121
114	122
114	123
114	124
114	125
114	126
114	127
114	128
115	12
115	41
115	51
115	55
115	60
115	61
115	65
115	67
115	69
115	71
115	73
115	74
115	85
115	90
115	91
115	103
115	104
115	106
115	113
115	114
115	116
115	117
115	118
115	119
115	121
115	122
115	123
115	124
115	125
115	126
115	127
115	128
116	12
116	15
116	16
116	17
116	20
116	27
116	29
116	31
116	32
116	33
116	37
116	51
116	53
116	57
116	61
116	67
116	68
116	76
116	79
116	81
116	83
116	84
116	91
116	94
116	96
116	97
116	98
116	99
116	100
116	105
116	108
116	110
116	114
116	115
116	120
117	2
117	14
117	24
117	25
117	42
117	50
117	51
117	55
117	62
117	68
117	69
117	71
117	72
117	73
117	74
117	81
117	82
117	85
117	90
117	99
117	103
117	104
117	106
117	107
117	114	122
114	125
114	127
114	128
115	6
115	10
115	13
115	15
115	27
115	28
115	31
115	35
115	39
115	40
115	55
115	60
115	70
115	74
115	82
115	85
115	86
115	91
115	93
115	97
115	98
115	99
115	102
115	105
115	107
115	110
115	111
115	112
115	113
115	114
115	117
115	122
115	125
115	127
115	128
116	3
116	4
116	8
116	9
116	12
116	22
116	30
116	36
116	43
116	49
116	52
116	53
116	56
116	58
116	61
116	64
116	67
116	69
116	71
116	72
116	77
116	79
116	83
116	89
116	92
116	94
116	95
116	104
116	108
116	109
116	118
116	120
116	121
116	123
116	124
116	126
117	24
117	25
117	29
117	32
117	35
117	39
117	40
117	55
117	57
117	59
117	62
117	73
117	74
117	80
117	81
117	82
117	84
117	85
117	86
117	98
117	99
117	102
117	105
117	106
117	107
117	110
117	111
117	112
117	113
117	114
117	115
117	119
117	122
117	125
117	127
117	128
118	4
118	9
118	11
118	12
118	14
118	17
118	23
118	26
118	36
118	41
118	48
118	49
118	51
118	52
118	56
118	61
118	64
118	67
118	69
118	71
118	72
118	77
118	79
118	83
118	89
118	92
118	95
118	104
118	108
118	109
118	116
118	120
118	121
118	123
118	124
118	126
119	6
119	15
119	25
119	29
119	31
119	32
119	34
119	40
119	42
119	50
119	57
119	59
119	70
119	73
119	74
119	81
119	84
119	85
119	91
119	93
119	96
119	98
119	102
119	105
119	106
119	107
119	110
119	111
119	112
119	113
119	114
119	117
119	122
119	125
119	127
119	128
120	2
120	8
120	11
120	12
120	22
120	23
120	41
120	43
120	48
120	49
120	51
120	52
120	53
120	58
120	61
120	64
120	67
120	69
120	71
120	72
120	77
120	79
120	83
120	89
120	92
120	94
120	95
120	104
120	108
120	109
120	116
120	118
120	121
120	123
120	124
120	126
121	3
121	4
121	8
121	9
121	11
121	14
121	17
121	23
121	26
121	30
121	36
121	41
121	43
121	45
121	49
121	51
121	53
121	56
121	58
121	61
121	67
121	69
121	71
121	72
121	77
121	83
121	89
121	92
121	94
121	95
121	104
121	108
121	116
121	118
121	120
121	123
121	124
121	126
122	13
122	25
122	31
122	35
122	39
122	47
122	50
122	55
122	57
122	60
122	70
122	73
122	74
122	78
122	80
122	81
122	84
122	85
122	91
122	93
122	96
122	97
122	98
122	99
122	102
122	105
122	106
122	107
122	111
122	112
122	113
122	114
122	115
122	117
122	119
122	125
122	127
122	128
123	2
123	3
123	9
123	11
123	12
123	14
123	17
123	22
123	23
123	26
123	30
123	36
123	41
123	43
123	45
123	48
123	49
123	51
123	52
123	53
123	56
123	58
123	61
123	64
123	67
123	71
123	77
123	79
123	83
123	89
123	92
123	94
123	95
123	104
123	108
123	116
123	118
123	120
123	121
123	124
123	126
124	2
124	3
124	4
124	8
124	9
124	14
124	22
124	23
124	26
124	30
124	36
124	41
124	43
124	45
124	48
124	49
124	51
124	52
124	53
124	56
124	58
124	64
124	67
124	69
124	71
124	72
124	77
124	79
124	83
124	89
124	92
124	94
124	95
124	104
124	108
124	109
124	116
124	118
124	120
124	121
124	123
124	126
125	10
125	13
125	15
125	19
125	24
125	25
125	28
125	32
125	34
125	39
125	40
125	42
125	47
125	55
125	57
125	60
125	62
125	70
125	74
125	78
125	80
125	82
125	85
125	86
125	91
125	93
125	96
125	97
125	98
125	99
125	102
125	105
125	106
125	107
125	110
125	111
125	112
125	113
125	114
125	115
125	117
125	119
125	122
125	127
125	128
126	2
126	3
126	4
126	8
126	9
126	11
126	12
126	14
126	17
126	22
126	23
126	26
126	36
126	41
126	43
126	45
126	48
126	49
126	51
126	52
126	53
126	56
126	58
126	61
126	64
126	67
126	69
126	71
126	72
126	77
126	79
126	83
126	89
126	92
126	94
126	95
126	104
126	108
126	109
126	116
126	118
126	120
126	121
126	123
126	124
127	6
127	10
127	13
127	15
127	19
127	24
127	27
127	28
127	29
127	34
127	35
127	40
127	42
127	47
127	50
127	55
127	59
127	60
127	62
127	70
127	73
127	74
127	78
127	80
127	81
127	82
127	84
127	85
127	86
127	91
127	93
127	96
127	97
127	98
127	99
127	102
127	105
127	106
127	107
127	110
127	111
127	113
127	114
127	115
127	117
127	119
127	122
127	125
127	128
128	10
128	13
128	19
128	24
128	25
128	27
128	28
128	29
128	31
128	35
128	39
128	40
128	42
128	47
128	50
128	57
128	59
128	60
128	62
128	70
128	73
128	74
128	78
128	80
128	81
128	82
128	84
128	85
128	86
128	91
128	93
128	96
128	97
128	98
128	99
128	102
128	105
128	106
128	107
128	110
128	111
128	112
128	113
128	114
128	115
128	117
128	119
128	122
128	125
128	127
